,index,count
28714,09 11 31,0
28715,09 11 30,0
28716,09 11 29,0
28717,09 11 28,0
28718,09 11 27,0
28719,09 11 26,0
28720,09 11 25,0
28721,09 11 24,0
28722,09 11 23,0
28723,09 11 22,0
28724,09 12 18,0
28725,09 12 20,0
28726,09 11 20,0
28727,09 13 04,0
28728,09 13 17,0
28729,09 13 16,0
28730,09 13 15,0
28731,09 13 14,0
28732,09 13 13,0
28733,09 13 12,0
28734,09 13 11,0
28735,09 13 10,0
28736,09 13 09,0
28737,09 13 08,0
28738,09 13 07,0
28739,09 13 06,0
28740,09 13 05,0
28741,09 13 03,0
28742,09 12 21,0
28743,09 13 02,0
28744,09 13 01,0
28745,09 13 00,0
28746,09 12 31,0
28747,09 12 30,0
28748,09 12 29,0
28749,09 12 28,0
28750,09 12 27,0
28751,09 12 26,0
28752,09 12 25,0
28753,09 12 24,0
28754,09 12 23,0
28755,09 12 22,0
28756,09 11 21,0
28757,09 11 19,0
28758,09 09 20,0
28759,09 10 04,0
28760,09 10 17,0
28761,09 10 16,0
28762,09 10 15,0
28763,09 10 14,0
28764,09 10 13,0
28765,09 10 12,0
28766,09 10 11,0
28767,09 10 10,0
28768,09 10 09,0
28769,09 10 08,0
28770,09 10 07,0
28771,09 10 06,0
28772,09 10 05,0
28773,09 10 03,0
28774,09 10 19,0
28775,09 10 02,0
28776,09 10 01,0
28777,09 10 00,0
28778,09 09 31,0
28779,09 09 30,0
28780,09 09 29,0
28781,09 09 28,0
28782,09 09 27,0
28783,09 09 26,0
28784,09 09 25,0
28785,09 09 24,0
28786,09 09 23,0
28787,09 09 22,0
28788,09 10 18,0
28789,09 10 20,0
28790,09 11 18,0
28791,09 11 04,0
28792,09 11 17,0
28793,09 11 16,0
28794,09 11 15,0
28795,09 11 14,0
28796,09 11 13,0
28797,09 11 12,0
28798,09 11 11,0
28799,09 11 10,0
28800,09 11 09,0
28801,09 11 08,0
28802,09 11 07,0
28803,09 11 06,0
28804,09 11 05,0
28805,09 11 03,0
28806,09 10 21,0
28807,09 11 02,0
28808,09 11 01,0
28809,09 11 00,0
28810,09 10 31,0
28811,09 10 30,0
28812,09 10 29,0
28813,09 10 28,0
28814,09 10 27,0
28815,09 10 26,0
28816,09 10 25,0
28817,09 10 24,0
28818,09 10 23,0
28819,09 10 22,0
28820,09 13 18,0
28821,09 13 19,0
28822,09 13 20,0
28823,09 16 03,0
28824,09 16 16,0
28825,09 16 15,0
28826,09 16 14,0
28827,09 16 13,0
28828,09 16 12,0
28829,09 16 11,0
28830,09 16 10,0
28831,09 16 09,0
28832,09 16 08,0
28833,09 16 07,0
28834,09 16 06,0
28835,09 16 05,0
28836,09 16 04,0
28837,09 16 02,0
28838,09 16 18,0
28839,09 16 01,0
28840,09 16 00,0
28841,09 15 31,0
28842,09 15 30,0
28843,09 15 29,0
28844,09 15 28,0
28845,09 15 27,0
28846,09 15 26,0
28847,09 15 25,0
28848,09 15 24,0
28849,09 15 23,0
28850,09 15 22,0
28851,09 15 21,0
28852,09 16 17,0
28853,09 16 19,0
28854,09 13 21,0
28855,09 17 03,0
28856,09 17 16,0
28857,09 17 15,0
28858,09 17 14,0
28859,09 17 13,0
28860,09 17 12,0
28861,09 17 11,0
28862,09 17 10,0
28863,09 17 09,0
28864,09 17 08,0
28865,09 17 07,0
28866,09 17 06,0
28867,09 17 05,0
28868,09 17 04,0
28869,09 17 02,0
28870,09 16 20,0
28871,09 17 01,0
28872,09 17 00,0
28873,09 16 31,0
28874,09 16 30,0
28875,09 16 29,0
28876,09 16 28,0
28877,09 16 27,0
28878,09 16 26,0
28879,09 16 25,0
28880,09 16 24,0
28881,09 16 23,0
28882,09 16 22,0
28883,09 16 21,0
28884,09 15 20,0
28885,09 15 19,0
28886,09 15 18,0
28887,09 14 04,0
28888,09 14 17,0
28889,09 14 16,0
28890,09 14 15,0
28891,09 14 14,0
28892,09 14 13,0
28893,09 14 12,0
28894,09 14 11,0
28895,09 14 10,0
28896,09 14 09,0
28897,09 14 08,0
28898,09 14 07,0
28899,09 14 06,0
28900,09 14 05,0
28901,09 14 03,0
28902,09 15 17,0
28903,09 14 02,0
28904,09 14 01,0
28905,09 14 00,0
28906,09 13 31,0
28907,09 13 30,0
28908,09 13 29,0
28909,09 13 28,0
28910,09 13 27,0
28911,09 13 26,0
28912,09 13 25,0
28913,09 13 24,0
28914,09 13 23,0
28915,09 13 22,0
28916,09 14 18,0
28917,09 14 19,0
28918,09 14 20,0
28919,09 14 21,0
28920,09 15 16,0
28921,09 15 15,0
28922,09 15 14,0
28923,09 15 13,0
28924,09 15 12,0
28925,09 15 11,0
28926,09 15 10,0
28927,09 15 09,0
28928,09 15 08,0
28929,09 15 07,0
28930,09 15 06,0
28931,09 15 05,0
28932,09 15 04,0
28933,09 15 03,0
28934,09 15 02,0
28935,09 15 01,0
28936,09 15 00,0
28937,09 14 31,0
28938,09 14 30,0
28939,09 14 29,0
28940,09 14 28,0
28941,09 14 27,0
28942,09 14 26,0
28943,09 14 25,0
28944,09 14 24,0
28945,09 14 23,0
28946,09 14 22,0
28947,09 09 21,0
28948,09 09 19,0
28949,09 01 20,0
28950,09 04 04,0
28951,09 04 17,0
28952,09 04 16,0
28953,09 04 15,0
28954,09 04 14,0
28955,09 04 13,0
28956,09 04 12,0
28957,09 04 11,0
28958,09 04 10,0
28959,09 04 09,0
28960,09 04 08,0
28961,09 04 07,0
28962,09 04 06,0
28963,09 04 05,0
28964,09 04 03,0
28965,09 04 19,0
28966,09 04 02,0
28967,09 04 01,0
28968,09 04 00,0
28969,09 03 31,0
28970,09 03 30,0
28971,09 03 29,0
28972,09 03 28,0
28973,09 03 27,0
28974,09 03 26,0
28975,09 03 25,0
28976,09 03 24,0
28977,09 03 23,0
28978,09 03 22,0
28979,09 04 18,0
28980,09 04 20,0
28981,09 03 20,0
28982,09 05 04,0
28983,09 05 17,0
28984,09 05 16,0
28985,09 05 15,0
28986,09 05 14,0
28987,09 05 13,0
28988,09 05 12,0
28989,09 05 11,0
28990,09 05 10,0
28991,09 05 09,0
28992,09 05 08,0
28993,09 05 07,0
28994,09 05 06,0
28995,09 05 05,0
28996,09 05 03,0
28997,09 04 21,0
28998,09 05 02,0
28999,09 05 01,0
29000,09 05 00,0
29001,09 04 31,0
29002,09 04 30,0
29003,09 04 29,0
29004,09 04 28,0
29005,09 04 27,0
29006,09 04 26,0
29007,09 04 25,0
29008,09 04 24,0
29009,09 04 23,0
29010,09 04 22,0
29011,09 03 21,0
29012,09 03 19,0
29013,09 09 18,0
29014,09 02 04,0
29015,09 02 17,0
29016,09 02 16,0
29017,09 02 15,0
29018,09 02 14,0
29019,09 02 13,0
29020,09 02 12,0
29021,09 02 11,0
29022,09 02 10,0
29023,09 02 09,0
29024,09 02 08,0
29025,09 02 07,0
29026,09 02 06,0
29027,09 02 05,0
29028,09 02 03,0
29029,09 02 19,0
29030,09 02 02,0
29031,09 02 01,0
29032,09 02 00,0
29033,09 01 31,0
29034,09 01 30,0
29035,09 01 29,0
29036,09 01 28,0
29037,09 01 27,0
29038,09 01 26,0
29039,09 01 25,0
29040,09 01 24,0
29041,09 01 23,0
29042,09 01 22,0
29043,09 02 18,0
29044,09 02 20,0
29045,09 03 18,0
29046,09 03 04,0
29047,09 03 17,0
29048,09 03 16,0
29049,09 03 15,0
29050,09 03 14,0
29051,09 03 13,0
29052,09 03 12,0
29053,09 03 11,0
29054,09 03 10,0
29055,09 03 09,0
29056,09 03 08,0
29057,09 03 07,0
29058,09 03 06,0
29059,09 03 05,0
29060,09 03 03,0
29061,09 02 21,0
29062,09 03 02,0
29063,09 03 01,0
29064,09 03 00,0
29065,09 02 31,0
29066,09 02 30,0
29067,09 02 29,0
29068,09 02 28,0
29069,09 02 27,0
29070,09 02 26,0
29071,09 02 25,0
29072,09 02 24,0
29073,09 02 23,0
29074,09 02 22,0
29075,09 05 18,0
29076,09 05 19,0
29077,09 05 20,0
29078,09 08 04,0
29079,09 08 17,0
29080,09 08 16,0
29081,09 08 15,0
29082,09 08 14,0
29083,09 08 13,0
29084,09 08 12,0
29085,09 08 11,0
29086,09 08 10,0
29087,09 08 09,0
29088,09 08 08,0
29089,09 08 07,0
29090,09 08 06,0
29091,09 08 05,0
29092,09 08 03,0
29093,09 08 19,0
29094,09 08 02,0
29095,09 08 01,0
29096,09 08 00,0
29097,09 07 31,0
29098,09 07 30,0
29099,09 07 29,0
29100,09 07 28,0
29101,09 07 27,0
29102,09 07 26,0
29103,09 07 25,0
29104,09 07 24,0
29105,09 07 23,0
29106,09 07 22,0
29107,09 08 18,0
29108,09 08 20,0
29109,09 05 21,0
29110,09 09 04,0
29111,09 09 17,0
29112,09 09 16,0
29113,09 09 15,0
29114,09 09 14,0
29115,09 09 13,0
29116,09 09 12,0
29117,09 09 11,0
29118,09 09 10,0
29119,09 09 09,0
29120,09 09 08,0
29121,09 09 07,0
29122,09 09 06,0
29123,09 09 05,0
29124,09 09 03,0
29125,09 08 21,0
29126,09 09 02,0
29127,09 09 01,0
29128,09 09 00,0
29129,09 08 31,0
29130,09 08 30,0
29131,09 08 29,0
29132,09 08 28,0
29133,09 08 27,0
29134,09 08 26,0
29135,09 08 25,0
29136,09 08 24,0
29137,09 08 23,0
29138,09 08 22,0
29139,09 07 21,0
29140,09 07 20,0
29141,09 07 19,0
29142,09 06 05,0
29143,09 06 18,0
29144,09 06 17,0
29145,09 06 16,0
29146,09 06 15,0
29147,09 06 14,0
29148,09 06 13,0
29149,09 06 12,0
29150,09 06 11,0
29151,09 06 10,0
29152,09 06 09,0
29153,09 06 08,0
29154,09 06 07,0
29155,09 06 06,0
29156,09 06 04,0
29157,09 07 18,0
29158,09 06 03,0
29159,09 06 02,0
29160,09 06 01,0
29161,09 06 00,0
29162,09 05 31,0
29163,09 05 30,0
29164,09 05 29,0
29165,09 05 28,0
29166,09 05 27,0
29167,09 05 26,0
29168,09 05 25,0
29169,09 05 24,0
29170,09 05 22,0
29171,09 06 19,0
29172,09 06 20,0
29173,09 06 21,0
29174,09 06 22,0
29175,09 07 17,0
29176,09 07 16,0
29177,09 07 15,0
29178,09 07 14,0
29179,09 07 13,0
29180,09 07 12,0
29181,09 07 11,0
29182,09 07 10,0
29183,09 07 09,0
29184,09 07 08,0
29185,09 07 07,0
29186,09 07 06,0
29187,09 07 05,0
29188,09 07 04,0
29189,09 07 03,0
29190,09 07 02,0
29191,09 07 01,0
29192,09 07 00,0
29193,09 06 31,0
29194,09 06 30,0
29195,09 06 29,0
29196,09 06 28,0
29197,09 06 27,0
29198,09 06 26,0
29199,09 06 25,0
29200,09 06 24,0
29201,09 06 23,0
29202,09 17 17,0
29203,09 17 18,0
29204,09 17 19,0
29205,09 28 03,0
29206,09 28 16,0
29207,09 28 15,0
29208,09 28 14,0
29209,09 28 13,0
29210,09 28 12,0
29211,09 28 11,0
29212,09 28 10,0
29213,09 28 09,0
29214,09 28 08,0
29215,09 28 07,0
29216,09 28 06,0
29217,09 28 05,0
29218,09 28 04,0
29219,09 28 02,0
29220,09 28 18,0
29221,09 28 01,0
29222,09 28 00,0
29223,09 27 31,0
29224,09 27 30,0
29225,09 27 29,0
29226,09 27 28,0
29227,09 27 27,0
29228,09 27 26,0
29229,09 27 25,0
29230,09 27 24,0
29231,09 27 23,0
29232,09 27 22,0
29233,09 27 21,0
29234,09 28 17,0
29235,09 28 19,0
29236,09 27 19,0
29237,09 29 03,0
29238,09 29 16,0
29239,09 29 15,0
29240,09 29 14,0
29241,09 29 13,0
29242,09 29 12,0
29243,09 29 11,0
29244,09 29 10,0
29245,09 29 09,0
29246,09 29 08,0
29247,09 29 07,0
29248,09 29 06,0
29249,09 29 05,0
29250,09 29 04,0
29251,09 29 02,0
29252,09 28 20,0
29253,09 29 01,0
29254,09 29 00,0
29255,09 28 31,0
29256,09 28 30,0
29257,09 28 29,0
29258,09 28 28,0
29259,09 28 27,0
29260,09 28 26,0
29261,09 28 25,0
29262,09 28 24,0
29263,09 28 23,0
29264,09 28 22,0
29265,09 28 21,0
29266,09 27 20,0
29267,09 27 18,0
29268,09 17 20,0
29269,09 26 03,0
29270,09 26 16,0
29271,09 26 15,0
29272,09 26 14,0
29273,09 26 13,0
29274,09 26 12,0
29275,09 26 11,0
29276,09 26 10,0
29277,09 26 09,0
29278,09 26 08,0
29279,09 26 07,0
29280,09 26 06,0
29281,09 26 05,0
29282,09 26 04,0
29283,09 26 02,0
29284,09 26 18,0
29285,09 26 01,0
29286,09 26 00,0
29287,09 25 31,0
29288,09 25 30,0
29289,09 25 29,0
29290,09 25 28,0
29291,09 25 27,0
29292,09 25 26,0
29293,09 25 25,0
29294,09 25 24,0
29295,09 25 23,0
29296,09 25 22,0
29297,09 25 21,0
29298,09 26 17,0
29299,09 26 19,0
29300,09 27 17,0
29301,09 27 03,0
29302,09 27 16,0
29303,09 27 15,0
29304,09 27 14,0
29305,09 27 13,0
29306,09 27 12,0
29307,09 27 11,0
29308,09 27 10,0
29309,09 27 09,0
29310,09 27 08,0
29311,09 27 07,0
29312,09 27 06,0
29313,09 27 05,0
29314,09 27 04,0
29315,09 27 02,0
29316,09 26 20,0
29317,09 27 01,0
29318,09 27 00,0
29319,09 26 31,0
29320,09 26 30,0
29321,09 26 29,0
29322,09 26 28,0
29323,09 26 27,0
29324,09 26 26,0
29325,09 26 25,0
29326,09 26 24,0
29327,09 26 23,0
29328,09 26 22,0
29329,09 26 21,0
29330,09 29 17,0
29331,09 29 18,0
29332,09 29 19,0
29333,10 00 02,0
29334,10 00 15,0
29335,10 00 14,0
29336,10 00 13,0
29337,10 00 12,0
29338,10 00 11,0
29339,10 00 10,0
29340,10 00 09,0
29341,10 00 08,0
29342,10 00 07,0
29343,10 00 06,0
29344,10 00 05,0
29345,10 00 04,0
29346,10 00 03,0
29347,10 00 01,0
29348,10 00 17,0
29349,10 00 00,0
29350,09 31 31,0
29351,09 31 30,0
29352,09 31 29,0
29353,09 31 28,0
29354,09 31 27,0
29355,09 31 26,0
29356,09 31 25,0
29357,09 31 24,0
29358,09 31 23,0
29359,09 31 22,0
29360,09 31 21,0
29361,09 31 20,0
29362,10 00 16,0
29363,10 00 18,0
29364,09 29 20,0
29365,10 01 02,0
29366,10 01 16,0
29367,10 01 15,0
29368,10 01 14,0
29369,10 01 13,0
29370,10 01 11,0
29371,10 01 10,0
29372,10 01 09,0
29373,10 01 08,0
29374,10 01 07,0
29375,10 01 06,0
29376,10 01 05,0
29377,10 01 04,0
29378,10 01 03,0
29379,10 01 01,0
29380,10 00 19,0
29381,10 01 00,0
29382,10 00 31,0
29383,10 00 30,0
29384,10 00 29,0
29385,10 00 28,0
29386,10 00 27,0
29387,10 00 26,0
29388,10 00 25,0
29389,10 00 24,0
29390,10 00 23,0
29391,10 00 22,0
29392,10 00 21,0
29393,10 00 20,0
29394,09 31 19,0
29395,09 31 18,0
29396,09 31 17,0
29397,09 30 03,0
29398,09 30 16,0
29399,09 30 15,0
29400,09 30 14,0
29401,09 30 13,0
29402,09 30 12,0
29403,09 30 11,0
29404,09 30 10,0
29405,09 30 09,0
29406,09 30 08,0
29407,09 30 07,0
29408,09 30 06,0
29409,09 30 05,0
29410,09 30 04,0
29411,09 30 02,0
29412,09 31 16,0
29413,09 30 01,0
29414,09 30 00,0
29415,09 29 31,0
29416,09 29 30,0
29417,09 29 29,0
29418,09 29 28,0
29419,09 29 27,0
29420,09 29 26,0
29421,09 29 25,0
29422,09 29 24,0
29423,09 29 23,0
29424,09 29 22,0
29425,09 29 21,0
29426,09 30 17,0
29427,09 30 18,0
29428,09 30 19,0
29429,09 30 20,0
29430,09 31 15,0
29431,09 31 14,0
29432,09 31 13,0
29433,09 31 12,0
29434,09 31 11,0
29435,09 31 10,0
29436,09 31 09,0
29437,09 31 08,0
29438,09 31 07,0
29439,09 31 06,0
29440,09 31 05,0
29441,09 31 04,0
29442,09 31 03,0
29443,09 31 02,0
29444,09 31 01,0
29445,09 31 00,0
29446,09 30 31,0
29447,09 30 30,0
29448,09 30 29,0
29449,09 30 28,0
29450,09 30 27,0
29451,09 30 26,0
29452,09 30 25,0
29453,09 30 24,0
29454,09 30 23,0
29455,09 30 22,0
29456,09 30 21,0
29457,09 25 20,0
29458,09 25 19,0
29459,09 25 18,0
29460,09 20 02,0
29461,09 20 15,0
29462,09 20 14,0
29463,09 20 13,0
29464,09 20 12,0
29465,09 20 11,0
29466,09 20 10,0
29467,09 20 09,0
29468,09 20 08,0
29469,09 20 07,0
29470,09 20 06,0
29471,09 20 05,0
29472,09 20 04,0
29473,09 20 03,0
29474,09 20 01,0
29475,09 20 17,0
29476,09 20 00,0
29477,09 19 31,0
29478,09 19 30,0
29479,09 19 29,0
29480,09 19 28,0
29481,09 19 27,0
29482,09 19 26,0
29483,09 19 25,0
29484,09 19 24,0
29485,09 19 23,0
29486,09 19 22,0
29487,09 19 21,0
29488,09 19 20,0
29489,09 20 16,0
29490,09 20 18,0
29491,09 21 19,0
29492,09 21 02,0
29493,09 21 17,0
29494,09 21 16,0
29495,09 21 15,0
29496,09 21 14,0
29497,09 21 13,0
29498,09 21 12,0
29499,09 21 11,0
29500,09 21 10,0
29501,09 21 09,0
29502,09 21 06,0
29503,09 21 05,0
29504,09 21 04,0
29505,09 21 03,0
29506,09 21 01,0
29507,09 20 19,0
29508,09 21 00,0
29509,09 20 31,0
29510,09 20 30,0
29511,09 20 29,0
29512,09 20 28,0
29513,09 20 27,0
29514,09 20 26,0
29515,09 20 25,0
29516,09 20 24,0
29517,09 20 23,0
29518,09 20 22,0
29519,09 20 21,0
29520,09 20 20,0
29521,09 19 19,0
29522,09 19 18,0
29523,09 19 17,0
29524,09 18 03,0
29525,09 18 16,0
29526,09 18 15,0
29527,09 18 14,0
29528,09 18 13,0
29529,09 18 12,0
29530,09 18 11,0
29531,09 18 10,0
29532,09 18 09,0
29533,09 18 08,0
29534,09 18 07,0
29535,09 18 06,0
29536,09 18 05,0
29537,09 18 04,0
29538,09 18 02,0
29539,09 19 16,0
29540,09 18 01,0
29541,09 18 00,0
29542,09 17 31,0
29543,09 17 30,0
29544,09 17 29,0
29545,09 17 28,0
29546,09 17 27,0
29547,09 17 26,0
29548,09 17 25,0
29549,09 17 24,0
29550,09 17 23,0
29551,09 17 22,0
29552,09 17 21,0
29553,09 18 17,0
29554,09 18 18,0
29555,09 18 19,0
29556,09 18 20,0
29557,09 19 15,0
29558,09 19 14,0
29559,09 19 13,0
29560,09 19 12,0
29561,09 19 11,0
29562,09 19 10,0
29563,09 19 09,0
29564,09 19 08,0
29565,09 19 07,0
29566,09 19 06,0
29567,09 19 05,0
29568,09 19 04,0
29569,09 19 03,0
29570,09 19 02,0
29571,09 19 01,0
29572,09 19 00,0
29573,09 18 31,0
29574,09 18 30,0
29575,09 18 29,0
29576,09 18 28,0
29577,09 18 27,0
29578,09 18 26,0
29579,09 18 25,0
29580,09 18 24,0
29581,09 18 23,0
29582,09 18 22,0
29583,09 18 21,0
29584,09 21 18,0
29585,09 21 20,0
29586,09 25 17,0
29587,09 24 03,0
29588,09 24 16,0
29589,09 24 15,0
29590,09 24 14,0
29591,09 24 13,0
29592,09 24 12,0
29593,09 24 11,0
29594,09 24 10,0
29595,09 24 09,0
29596,09 24 08,0
29597,09 24 07,0
29598,09 24 06,0
29599,09 24 05,0
29600,09 24 04,0
29601,09 24 02,0
29602,09 24 18,0
29603,09 24 01,0
29604,09 24 00,0
29605,09 23 31,0
29606,09 23 30,0
29607,09 23 29,0
29608,09 23 28,0
29609,09 23 27,0
29610,09 23 26,0
29611,09 23 25,0
29612,09 23 24,0
29613,09 23 23,0
29614,09 23 22,0
29615,09 23 21,0
29616,09 24 17,0
29617,09 24 19,0
29618,09 21 21,0
29619,09 25 03,0
29620,09 25 16,0
29621,09 25 15,0
29622,09 25 14,0
29623,09 25 13,0
29624,09 25 12,0
29625,09 25 11,0
29626,09 25 10,0
29627,09 25 09,0
29628,09 25 08,0
29629,09 25 07,0
29630,09 25 06,0
29631,09 25 05,0
29632,09 25 04,0
29633,09 25 02,0
29634,09 24 20,0
29635,09 25 01,0
29636,09 25 00,0
29637,09 24 31,0
29638,09 24 30,0
29639,09 24 29,0
29640,09 24 28,0
29641,09 24 27,0
29642,09 24 26,0
29643,09 24 25,0
29644,09 24 24,0
29645,09 24 23,0
29646,09 24 22,0
29647,09 24 21,0
29648,09 23 20,0
29649,09 23 19,0
29650,09 23 18,0
29651,09 22 04,0
29652,09 22 17,0
29653,09 22 16,0
29654,09 22 15,0
29655,09 22 14,0
29656,09 22 13,0
29657,09 22 12,0
29658,09 22 11,0
29659,09 22 10,0
29660,09 22 09,0
29661,09 22 08,0
29662,09 22 07,0
29663,09 22 06,0
29664,09 22 05,0
29665,09 22 03,0
29666,09 23 17,0
29667,09 22 02,0
29668,09 22 01,0
29669,09 22 00,0
29670,09 21 31,0
29671,09 21 30,0
29672,09 21 29,0
29673,09 21 28,0
29674,09 21 27,0
29675,09 21 26,0
29676,09 21 25,0
29677,09 21 24,0
29678,09 21 23,0
29679,09 21 22,0
29680,09 22 18,0
29681,09 22 19,0
29682,09 22 20,0
29683,09 22 21,0
29684,09 23 16,0
29685,09 23 15,0
29686,09 23 14,0
29687,09 23 13,0
29688,09 23 12,0
29689,09 23 11,0
29690,09 23 10,0
29691,09 23 09,0
29692,09 23 08,0
29693,09 23 07,0
29694,09 23 06,0
29695,09 23 05,0
29696,09 23 04,0
29697,09 23 03,0
29698,09 23 02,0
29699,09 23 01,0
29700,09 23 00,0
29701,09 22 31,0
29702,09 22 30,0
29703,09 22 29,0
29704,09 22 28,0
29705,09 22 27,0
29706,09 22 26,0
29707,09 22 25,0
29708,09 22 24,0
29709,09 22 23,0
29710,09 22 22,0
29711,09 01 21,0
29712,09 01 19,0
29713,12 01 26,0
29714,08 11 23,0
29715,08 12 04,0
29716,08 12 03,0
29717,08 12 02,0
29718,08 12 01,0
29719,08 12 00,0
29720,08 11 31,0
29721,08 11 30,0
29722,08 11 29,0
29723,08 11 28,0
29724,08 11 27,0
29725,08 11 26,0
29726,08 11 25,0
29727,08 11 24,0
29728,08 11 22,0
29729,08 12 07,0
29730,08 11 21,0
29731,08 11 20,0
29732,08 11 19,0
29733,08 11 18,0
29734,08 11 17,0
29735,08 11 16,0
29736,08 11 15,0
29737,08 11 14,0
29738,08 11 13,0
29739,08 11 12,0
29740,08 11 11,0
29741,08 11 10,0
29742,08 11 09,0
29743,08 12 06,0
29744,08 12 08,0
29745,08 11 07,0
29746,08 12 25,0
29747,08 13 06,0
29748,08 13 05,0
29749,08 13 04,0
29750,08 13 03,0
29751,08 13 02,0
29752,08 13 01,0
29753,08 13 00,0
29754,08 12 31,0
29755,08 12 30,0
29756,08 12 29,0
29757,08 12 28,0
29758,08 12 27,0
29759,08 12 26,0
29760,08 12 24,0
29761,08 12 09,0
29762,08 12 23,0
29763,08 12 22,0
29764,08 12 20,0
29765,08 12 19,0
29766,08 12 18,0
29767,08 12 17,0
29768,08 12 16,0
29769,08 12 15,0
29770,08 12 14,0
29771,08 12 13,0
29772,08 12 12,0
29773,08 12 11,0
29774,08 12 10,0
29775,08 11 08,0
29776,08 11 06,0
29777,08 09 07,0
29778,08 09 23,0
29779,08 10 04,0
29780,08 10 03,0
29781,08 10 02,0
29782,08 10 01,0
29783,08 10 00,0
29784,08 09 31,0
29785,08 09 30,0
29786,08 09 29,0
29787,08 09 28,0
29788,08 09 27,0
29789,08 09 26,0
29790,08 09 25,0
29791,08 09 24,0
29792,08 09 22,0
29793,08 10 06,0
29794,08 09 21,0
29795,08 09 20,0
29796,08 09 19,0
29797,08 09 18,0
29798,08 09 17,0
29799,08 09 16,0
29800,08 09 15,0
29801,08 09 14,0
29802,08 09 13,0
29803,08 09 12,0
29804,08 09 11,0
29805,08 09 10,0
29806,08 09 09,0
29807,08 10 05,0
29808,08 10 07,0
29809,08 11 05,0
29810,08 10 23,0
29811,08 11 04,0
29812,08 11 03,0
29813,08 11 02,0
29814,08 11 01,0
29815,08 11 00,0
29816,08 10 31,0
29817,08 10 30,0
29818,08 10 29,0
29819,08 10 28,0
29820,08 10 27,0
29821,08 10 26,0
29822,08 10 25,0
29823,08 10 24,0
29824,08 10 22,0
29825,08 10 08,0
29826,08 10 21,0
29827,08 10 20,0
29828,08 10 19,0
29829,08 10 18,0
29830,08 10 17,0
29831,08 10 16,0
29832,08 10 15,0
29833,08 10 14,0
29834,08 10 13,0
29835,08 10 12,0
29836,08 10 11,0
29837,08 10 10,0
29838,08 10 09,0
29839,08 13 07,0
29840,08 13 08,0
29841,08 13 09,0
29842,08 15 25,0
29843,08 16 06,0
29844,08 16 05,0
29845,08 16 04,0
29846,08 16 03,0
29847,08 16 02,0
29848,08 16 01,0
29849,08 16 00,0
29850,08 15 31,0
29851,08 15 30,0
29852,08 15 29,0
29853,08 15 28,0
29854,08 15 27,0
29855,08 15 26,0
29856,08 15 24,0
29857,08 16 08,0
29858,08 15 23,0
29859,08 15 22,0
29860,08 15 21,0
29861,08 15 20,0
29862,08 15 19,0
29863,08 15 18,0
29864,08 15 17,0
29865,08 15 16,0
29866,08 15 15,0
29867,08 15 14,0
29868,08 15 13,0
29869,08 15 12,0
29870,08 15 11,0
29871,08 16 07,0
29872,08 16 09,0
29873,08 13 10,0
29874,08 16 25,0
29875,08 17 06,0
29876,08 17 05,0
29877,08 17 04,0
29878,08 17 03,0
29879,08 17 02,0
29880,08 17 01,0
29881,08 17 00,0
29882,08 16 31,0
29883,08 16 30,0
29884,08 16 29,0
29885,08 16 28,0
29886,08 16 27,0
29887,08 16 26,0
29888,08 16 24,0
29889,08 16 10,0
29890,08 16 23,0
29891,08 16 22,0
29892,08 16 21,0
29893,08 16 20,0
29894,08 16 19,0
29895,08 16 18,0
29896,08 16 17,0
29897,08 16 16,0
29898,08 16 15,0
29899,08 16 14,0
29900,08 16 13,0
29901,08 16 12,0
29902,08 16 11,0
29903,08 15 10,0
29904,08 15 09,0
29905,08 15 08,0
29906,08 13 25,0
29907,08 14 06,0
29908,08 14 05,0
29909,08 14 04,0
29910,08 14 03,0
29911,08 14 02,0
29912,08 14 01,0
29913,08 14 00,0
29914,08 13 31,0
29915,08 13 30,0
29916,08 13 29,0
29917,08 13 28,0
29918,08 13 27,0
29919,08 13 26,0
29920,08 13 24,0
29921,08 15 07,0
29922,08 13 23,0
29923,08 13 22,0
29924,08 13 21,0
29925,08 13 20,0
29926,08 13 19,0
29927,08 13 18,0
29928,08 13 17,0
29929,08 13 16,0
29930,08 13 15,0
29931,08 13 14,0
29932,08 13 13,0
29933,08 13 12,0
29934,08 13 11,0
29935,08 14 07,0
29936,08 14 08,0
29937,08 14 09,0
29938,08 14 10,0
29939,08 15 06,0
29940,08 15 05,0
29941,08 15 04,0
29942,08 15 03,0
29943,08 15 02,0
29944,08 15 01,0
29945,08 15 00,0
29946,08 14 31,0
29947,08 14 30,0
29948,08 14 29,0
29949,08 14 28,0
29950,08 14 27,0
29951,08 14 26,0
29952,08 14 25,0
29953,08 14 24,0
29954,08 14 23,0
29955,08 14 22,0
29956,08 14 21,0
29957,08 14 20,0
29958,08 14 19,0
29959,08 14 18,0
29960,08 14 17,0
29961,08 14 16,0
29962,08 14 15,0
29963,08 14 14,0
29964,08 14 13,0
29965,08 14 11,0
29966,08 09 08,0
29967,08 09 06,0
29968,09 01 18,0
29969,08 03 20,0
29970,08 04 01,0
29971,08 04 00,0
29972,08 03 31,0
29973,08 03 30,0
29974,08 03 29,0
29975,08 03 28,0
29976,08 03 27,0
29977,08 03 26,0
29978,08 03 25,0
29979,08 03 24,0
29980,08 03 23,0
29981,08 03 22,0
29982,08 03 21,0
29983,08 03 19,0
29984,08 04 03,0
29985,08 03 18,0
